Apps,Version,Pubs,Datasets,ntax,alignment_counts,site_counts,Datatype,Analyses,Platform,OS_name,CPU,Benchmark_dates,Latest_bench,Execution_time,RAM_usage_kb,CPU_usage
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:26.81,2060468,138%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:27.03,2060472,138%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:26.74,2060468,138%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:29.64,2061660,135%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:25.99,2060400,139%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:26.20,2060464,139%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:26.59,2060468,140%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:26.15,2060468,140%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:29.02,2061656,136%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:28.04,2475088,160%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:28.11,2475232,160%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:28.71,2475204,158%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:28.58,2475244,158%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:28.24,2475224,159%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:27.89,2475236,160%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:28.56,2475256,159%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:28.50,2475228,158%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:28.51,2475232,159%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:27.90,2475220,159%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:20.92,1846340,176%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:20.02,1843600,179%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:19.90,1844156,179%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:20.65,1844148,175%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:20.17,1844160,178%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:23.41,1844576,167%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:21.17,1843800,175%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:23.53,1844540,167%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:21.92,1844152,172%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:22.64,1843592,170%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:10.85,1291508,207%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:10.89,1291504,205%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:11.05,1291504,204%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:10.84,1291500,203%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:10.79,1291500,208%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:10.82,1291504,210%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:10.80,1291508,209%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:10.83,1291500,205%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:10.81,1291500,208%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:11.03,1291504,206%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:40.56,2062384,124%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:40.00,2157720,124%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:38.91,2165412,125%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:39.09,2127212,124%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:39.48,2062836,124%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:38.61,2157836,124%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:40.47,2127124,124%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:38.69,2062384,125%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:38.10,2157544,125%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:38.27,2157540,126%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:02.25,2485276,106%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:05.27,2485152,106%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,3:53.06,2477772,107%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,3:58.11,2485528,106%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,3:59.47,2486412,106%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,3:51.05,2477808,107%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,3:52.34,2477472,107%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,3:59.89,2485916,106%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,3:52.21,2477784,107%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,3:59.61,2486112,106%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:26.44,1847292,155%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:30.90,1847668,149%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:27.08,1845960,154%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:29.09,1847220,151%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:25.48,1845440,158%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:30.74,1847320,147%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:25.19,1848464,157%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:26.44,1847324,156%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:36.70,1845320,139%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:29.71,1844876,150%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:21.72,1292564,153%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:21.21,1292560,155%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:21.75,1292504,154%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:21.47,1292568,154%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:21.68,1292560,152%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:21.39,1292876,155%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:21.32,1292872,153%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:21.64,1292568,152%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:21.24,1292876,154%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,0:21.66,1292564,154%
Phyluce,v1.7.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,3:53.06,13482112,100%
Phyluce,v1.7.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,3:55.68,13489304,100%
Phyluce,v1.7.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,3:55.75,13492748,100%
Phyluce,v1.7.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,3:55.47,13486780,100%
Phyluce,v1.7.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,3:52.36,13488980,100%
Phyluce,v1.7.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,3:52.52,13492380,100%
Phyluce,v1.7.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,3:52.71,13495108,100%
Phyluce,v1.7.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,3:54.49,13474536,100%
Phyluce,v1.7.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,3:55.57,13480668,100%
Phyluce,v1.7.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,3:57.03,13484924,100%
Phyluce,v1.7.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:17.94,6506652,100%
Phyluce,v1.7.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:25.09,6510404,100%
Phyluce,v1.7.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:16.88,6509396,100%
Phyluce,v1.7.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:25.19,6510936,100%
Phyluce,v1.7.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:21.60,6505800,100%
Phyluce,v1.7.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:20.33,6509940,100%
Phyluce,v1.7.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:17.27,6506672,100%
Phyluce,v1.7.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:26.20,6509828,100%
Phyluce,v1.7.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:21.15,6506612,100%
Phyluce,v1.7.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:17.87,6505768,100%
Phyluce,v1.7.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:22.63,20567396,100%
Phyluce,v1.7.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:18.85,20639332,100%
Phyluce,v1.7.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:19.14,20590892,100%
Phyluce,v1.7.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:21.40,20637940,100%
Phyluce,v1.7.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:21.05,20643432,100%
Phyluce,v1.7.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:21.21,20627116,100%
Phyluce,v1.7.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:22.13,20625948,100%
Phyluce,v1.7.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:18.66,20619840,100%
Phyluce,v1.7.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:21.89,20622920,100%
Phyluce,v1.7.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:18.67,20638620,100%
Phyluce,v1.7.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:44.87,9878180,99%
Phyluce,v1.7.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:39.75,9877420,100%
Phyluce,v1.7.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/11/2022,TRUE,4:39.22,9876464,100%
